Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2021-04-15,131.25209045410156,131.7400164409198,130.41285716116144,130.5885182593821,89347100
2021-04-16,130.9202880859375,131.41796717012542,130.0615336909614,131.05690674965481,84922400
2021-04-19,131.58389282226562,132.1986844065799,130.1201146808097,130.28600775000282,94264200
2021-04-20,129.89566040039062,132.25722045509355,128.6270498214987,131.75954129528387,94812300
2021-04-21,130.2761993408203,130.5201622609342,128.12932862188103,129.16372902071356,68847100
2021-04-22,128.75390625,130.91053068046259,128.2367059174283,129.82733444067082,84566500
2021-04-23,131.07643127441406,131.85710086380988,128.96858764628234,128.96858764628234,78657500
2021-04-26,131.46681213378906,131.7985983145687,130.33481998608113,131.5741564734911,66905100
2021-04-27,131.14476013183594,132.1401334204204,130.87152274129448,131.7497836551319,66015800
2021-04-28,130.35430908203125,131.7595383135996,129.86638309275443,131.06667685708592,107760100
2021-04-29,130.25672912597656,133.7600493468008,129.25160269288304,133.174532153205,151101000
2021-04-30,128.2855224609375,130.3348029182655,127.90494074098223,128.59778738715457,109839500
2021-05-03,129.33941650390625,130.83248375117557,128.64656992797262,128.85149050777056,75135100
2021-05-04,124.76268768310547,128.31479612503944,123.64045629537989,128.0220375212291,137564700
2021-05-05,125.00666046142578,127.29990397131918,124.87979492302028,126.08008884148607,84000900
2021-05-06,126.6070327758789,126.61678593451141,124.06005123769593,124.80170077752533,78128300
2021-05-07,127.28155517578125,128.30792851357185,126.56796229624602,127.90716083913868,78973300
2021-05-10,123.9970932006836,126.62658899435064,123.9579919211375,126.49952288698726,88071200
2021-05-11,123.07823181152344,123.43012839060427,120.00884494360865,120.72243020113098,126142800
2021-05-12,120.00885009765625,121.83679573122357,119.50054838799285,120.62468591755979,112172300
2021-05-13,122.15937805175781,123.31283969833798,121.4653471184995,121.77814989768362,105861300
2021-05-14,124.5836181640625,125.0137248526776,123.01960401156366,123.41060941414031,81918000
2021-05-17,123.4301528930664,124.07531290803357,122.35489365926202,123.96778623887236,74244600
2021-05-18,122.04206848144531,124.1339383673377,121.97364310976869,123.71360895337953,63342900
2021-05-19,121.88568115234375,122.11050419640777,120.09683669552412,120.3900925748675,92612000
2021-05-20,124.44674682617188,124.84752934847808,122.28645146975369,122.41353249282957,76857100
2021-05-21,122.6090316772461,125.12123109705438,122.39397836804899,124.94527906751188,79295400
2021-05-24,124.24146270751953,125.06257461018313,123.10755550398203,123.17598087438682,63092900
2021-05-25,124.04595947265625,125.4340286577924,123.47900216167147,124.94526644040783,72009500
2021-05-26,123.9970932006836,124.52494928784593,123.57676376782135,124.1046198549837,56575900
2021-05-27,122.46239471435547,124.76931783925218,122.26689578830224,123.5963093673209,94625600
2021-05-28,121.80747985839844,122.97071874535015,121.74883166504185,122.74588824113839,71311100
2021-06-01,121.4848861694336,122.53082109382872,121.15253650084358,122.2668967957017,67637100
2021-06-02,122.24735260009766,122.42330463275813,121.26007323809793,121.4848962778378,59278900
2021-06-03,120.76154327392578,122.04207853123913,120.36076073695506,121.87590368031279,76229200
2021-06-04,123.0586929321289,123.32262472191542,121.06457229139289,121.27962561409095,75169300
2021-06-07,123.06846618652344,123.47901844884905,122.02253116137574,123.33239051007368,71057600
2021-06-08,123.88955688476562,125.57088194290174,123.37147802234419,123.75270614592999,74403800
2021-06-09,124.27079010009766,124.87684872392028,123.6745086602513,124.34899265629532,56877900
2021-06-10,123.27371215820312,125.30693351867407,123.1075373485563,124.16324184228108,71186400
2021-06-11,124.48583221435547,124.5738119466235,123.2639453503398,123.68427472987341,53522400
2021-06-14,127.54546356201172,127.60411175847095,124.21215930864992,124.94529159561948,96906500
2021-06-15,126.72430419921875,127.66271968374637,126.47992687586978,127.01755997035914,62746300
2021-06-16,127.22286224365234,127.9462246818499,125.57088362966448,127.43791553837022,91815000
2021-06-17,128.82601928710938,129.568936334781,126.73414876059148,126.88078419055574,96721700
2021-06-18,127.5259017944336,128.5522748841205,127.31084850130004,127.7702791806661,108953300
2021-06-21,129.3245391845703,129.43206585059897,126.30403772378516,127.36951974085984,79663300
2021-06-22,130.9667205810547,131.0644774987528,128.65979753012715,129.15833692853147,74783600
2021-06-23,130.6930389404297,131.29910507401638,130.2336082056393,130.76147177632404,60214200
2021-06-24,130.40951538085938,131.6118476074228,129.94030019169648,131.4261184594968,68711000
2021-06-25,130.11631774902344,130.87877412754855,129.8230618536797,130.45845211286021,70783700
2021-06-28,131.74874877929688,132.20817950576375,130.35091714623502,130.40956533844553,62111300
2021-06-29,133.26385498046875,133.42026006032864,131.32839059293283,131.76826682888063,64556100
2021-06-30,133.87969970703125,134.31957597270352,132.81420307964328,133.1074588952949,63261400
2021-07-01,134.1827392578125,134.24138744394435,132.70669030063868,133.52780965332033,52485800
2021-07-02,136.812255859375,136.85134968212856,134.65195299080864,134.79857347065126,78852600
2021-07-06,138.82594299316406,139.93051890084107,136.91980190719306,136.91980190719306,108181800
2021-07-07,141.31857299804688,141.6313683204944,139.45152604310684,140.3117243665474,104911600
2021-07-08,140.0184783935547,140.82002849752848,137.50627159938102,138.39580890191343,105575500
2021-07-09,141.846435546875,142.37428423087343,139.44175508160217,139.53951201949036,99890800
2021-07-12,141.25013732910156,143.02921196222175,140.76138252865485,142.92168530949897,76299700
2021-07-13,142.36448669433594,144.1435611902038,140.3996979177406,140.79069576168808,100827100
2021-07-14,145.79554748535156,146.20611463354894,144.35860721349817,144.76917436169552,127050800
2021-07-15,145.14064025878906,146.62645922194355,143.7819023332903,145.8835571981737,106820300
2021-07-16,143.09765625,146.39185943911193,142.59913163129056,145.12110865625078,93251400
2021-07-19,139.24623107910156,140.82980667753233,138.48377483066196,140.5169964650382,121434600
2021-07-20,142.86300659179688,143.79165254365046,139.7447638348333,140.2335185818673,96350000
2021-07-21,142.1298828125,142.8434755242887,141.3772111971352,142.2569638271825,74993500
2021-07-22,143.49839782714844,144.86690516323114,142.5306580508827,142.6577390590944,77338200
2021-07-23,145.21881103515625,145.3752161371665,143.6156960285799,144.23153179548808,71447400
2021-07-26,145.63917541503906,146.4602799824032,144.37817955065944,144.93536723855144,72434100
2021-07-27,143.46905517578125,145.85418043778847,142.27649254477765,145.76619325815656,104818600
2021-07-28,141.7193145751953,143.66456373234172,139.3341891527353,141.55313976010396,118931200
2021-07-29,142.36448669433594,143.25402394226987,141.3283289838246,141.43585562825191,56699500
2021-07-30,142.5795135498047,143.03894413485372,140.8688721973567,141.1328038966763,70440600
2021-08-02,142.24720764160156,143.6450392737184,141.98327586121925,143.0683121632204,62880000
2021-08-03,144.0458221435547,144.71052154385873,141.91484335749328,142.53067920795002,64786600
2021-08-04,143.64505004882812,144.46615463203972,142.9901203277702,143.95786031802183,56368300
2021-08-05,143.75257873535156,144.51503513271194,142.882595670896,143.67437616695372,46397700
2021-08-06,143.0672607421875,144.0168667237269,142.56798937643336,143.2728518562968,54126800
2021-08-09,143.01834106445312,143.61551593971976,142.46033352347743,143.12602882681142,48908700
2021-08-10,142.53863525390625,144.60427120704347,142.24494003565766,143.36096991463478,69023100
2021-08-11,142.7931671142578,143.6350854630747,142.4701038589951,142.97917458892059,48493500
2021-08-12,145.7594451904297,145.91608462298464,142.77357136091953,143.11621825238865,72282600
2021-08-13,145.9650421142578,146.29788971819715,145.15249183078768,145.83777070300374,59375000
2021-08-16,147.94256591796875,148.01110127736936,143.3903421833443,145.4168108670683,103296000
2021-08-17,147.03208923339844,148.49075075238326,145.95521199163602,147.0712416158462,92229700
2021-08-18,143.2826690673828,147.55099731267805,143.07707790614015,146.65034281258323,86326000
2021-08-19,143.61549377441406,144.88816305914702,141.4617537976131,141.9806088621801,86960300
2021-08-20,145.07420349121094,145.37768313326703,143.69384614705683,144.33997276831565,60549600
2021-08-23,146.56224060058594,147.03214405494413,144.7805003067872,145.1916676965958,60131800
2021-08-24,146.47412109375,147.68805452972137,146.01400200564578,146.30769726540868,48606400
2021-08-25,145.24057006835938,147.15936550708102,144.69234706814075,146.660079252059,58991300
2021-08-26,144.4378204345703,145.98460117975839,144.40845240898733,145.23080193918472,48597200
2021-08-27,145.4755401611328,145.62238028371488,143.74275202487664,144.379079140009,55802400
2021-08-30,149.9005126953125,150.26274327805922,145.48534478526688,145.86714409511154,90956700
2021-08-31,148.63766479492188,149.58727102922836,148.1090103253276,149.4502152293265,86453100
2021-09-01,149.30332946777344,151.72139660647437,149.13690566906416,149.61660833919711,80313700
2021-09-02,150.41937255859375,151.46688207200458,149.19565486795125,150.63474806718364,71115500
2021-09-03,151.05569458007812,151.37875779988858,149.87112944077313,150.52704024294897,57808700
2021-09-07,153.39547729492188,153.95348484848995,151.14383353713905,151.71164039348162,82278300
2021-09-08,151.8486785888672,153.73809149809526,150.7424330368148,153.67935544010308,74420200
2021-09-09,150.83055114746094,152.82765179688866,150.7130640942289,152.2206926173688,57305700
2021-09-10,145.83778381347656,152.21090030495253,145.57345660401688,151.74099688432676,140893200
2021-09-13,146.40562438964844,148.2363017360252,145.6224418826866,147.46291853335234,102404300
2021-09-14,145.0056610107422,147.8936469962392,143.8211105344737,147.18878434178126,109296300
2021-09-15,145.89649963378906,146.29788257432963,143.2924251085685,145.4363806410637,83281300
2021-09-16,145.66156005859375,145.83778317678434,144.12457838073104,145.3189280621593,68034100
2021-09-17,142.98895263671875,145.6909306748569,142.69525742327428,145.6909306748569,129868800
2021-09-20,139.9345703125,141.7946152611483,138.29968524042357,140.7764886965952,123478900
2021-09-21,140.41421508789062,141.559627661877,139.77788804719222,140.90370202318348,75834000
2021-09-22,142.78341674804688,143.35120873289807,140.67861290586092,141.41284367774742,76404300
2021-09-23,143.7427978515625,143.9875414258644,142.57781604781135,143.56657471032472,64838200
2021-09-24,143.8308868408203,144.369325635303,142.49948133899076,142.5973847336097,53477900
2021-09-27,142.3134765625,142.89108270101565,140.79607848273122,142.41137995898362,74150700
2021-09-28,138.92620849609375,141.70649116246142,138.7108330139708,140.23803011414577,108972300
2021-09-29,139.82688903808594,141.41282248756633,139.04370667783795,139.4744577228724,74602000
2021-09-30,138.5248565673828,141.34430719144615,138.30948103704677,140.63944453543033,89056700
2021-10-01,139.65061950683594,139.91494663990278,136.1850585071122,138.9163890889494,94639600
2021-10-04,136.21446228027344,139.219920083201,135.36275955212915,138.77936976647533,98322000
2021-10-05,138.1430206298828,139.24926602115937,136.42981614361935,136.55708754274536,80861100
2021-10-06,139.0143280029297,139.16116814887556,135.46064709144002,136.53752462157624,83221100
2021-10-07,140.27719116210938,141.18764483600611,139.71918369704164,140.05203130343006,61732700
2021-10-08,139.8953857421875,141.14847133090333,139.56253815036328,141.00163119861574,58773200
2021-10-11,139.8072967529297,141.76524506387435,138.82832259745734,139.27865728167708,64452200
2021-10-12,138.53460693359375,140.23802709057873,138.07448795333846,140.21844342772843,73035900
2021-10-13,137.94725036621094,138.4269381369984,136.2731980054475,138.27031362663757,78762700
2021-10-14,140.73733520507812,140.8548222748978,138.53464310497256,139.12203364018546,69907100
2021-10-15,141.79461669921875,141.85335275996707,140.49257924677562,140.74712209396571,67940300
2021-10-18,143.46864318847656,143.75253907676628,140.14992191440837,140.43381780269812,85589200
2021-10-19,145.63218688964844,146.03356986995644,143.4686624173773,143.91898215404882,76378900
2021-10-20,146.12168884277344,146.6013915952755,145.00565881312252,145.57346566160615,58418800
2021-10-21,146.3370361328125,146.4936755651962,144.76088732210272,145.68112531490897,61421000
2021-10-22,145.56365966796875,147.02232150012944,145.51470797593214,146.5426337568644,58883400
2021-10-25,145.5146942138672,146.22934104854468,144.51613655500375,145.55384660101817,50720600
2021-10-26,146.18040466308594,147.66843438585144,145.87691017558996,146.1901890254086,60893400
2021-10-27,145.7202911376953,146.5817781309956,145.36785988744936,146.2195625180611,56094900
2021-10-28,149.36209106445312,149.94946658313845,146.57200880232836,146.66991219108917,100077900
2021-10-29,146.6503448486328,146.787400645377,143.33162275650557,144.12458950466566,124953200
2021-11-01,145.8280029296875,146.55243427503285,144.692389276276,145.85737096055496,74588300
2021-11-02,146.86570739746094,148.3831203302802,145.5245026428988,145.53430194477542,69122000
2021-11-03,148.30479431152344,148.77469770489486,146.66990932924497,147.2279168080061,54511500
2021-11-04,147.78594970703125,149.22502801768104,147.47267079725674,148.39290892226862,60394600
2021-11-05,148.3153533935547,149.2173222899692,147.11926062749689,148.9133997765836,65463900
2021-11-08,147.49180603027344,148.5996660295044,147.21729443113375,148.44279798435025,55020900
2021-11-09,147.8545684814453,148.46241353148417,147.1192662590711,147.2565220755238,56787900
2021-11-10,145.0211944580078,147.18789143862284,144.9525740344218,147.080046521764,65187100
2021-11-11,144.97216796875,146.50159405628088,144.7858890294142,146.0408184691879,41000000
2021-11-12,147.0506591796875,147.45261306165483,144.58983794450572,145.52121785210946,63804000
2021-11-15,147.06045532226562,148.90361781609556,146.50161841135474,147.42319965826968,59222800
2021-11-16,148.0408477783203,148.52125061689011,146.41337526538132,147.00162302853775,59256200
2021-11-17,150.48208618164062,151.96248956544017,148.03107828542383,148.0408769314933,88807000
2021-11-18,154.7761993408203,155.56052464418286,150.0506651936485,150.69773469090467,137827700
2021-11-19,157.4036865234375,157.86447707717755,153.46246272837266,154.56050917485408,117305600
2021-11-22,157.86448669433594,162.4527653050192,157.84487444666516,158.51154126985364,117467900
2021-11-23,158.24685668945312,158.62921327282737,155.94290358465759,157.96253143323767,96041900
2021-11-24,158.76644897460938,158.96252656383666,156.5115192990928,157.59976712302952,69463600
2021-11-26,153.73695373535156,157.30561916788554,153.29577548721653,156.4428749154629,76959800
2021-11-29,157.09979248046875,158.03117240002507,155.67819606877572,156.24683164150022,88748200
2021-11-30,162.0605926513672,162.27628247322406,156.78602057829323,156.85465595786593,174048100
2021-12-01,161.54100036621094,166.96262755361067,161.30569826962912,164.1978840178816,152052500
2021-12-02,160.55076599121094,160.98214564054786,154.70757335862984,155.62915443498412,136739200
2021-12-03,158.6684112548828,161.72727865884264,156.58996176944189,160.80569748404918,118023100
2021-12-06,162.08021545410156,164.59004449763117,161.06058805531697,161.0703866988541,107497000
2021-12-07,167.82537841796875,168.21754859396336,165.04103748733866,165.76654109310675,120405400
2021-12-08,171.64895629882812,172.51171571219845,167.35478644015964,168.75677048688644,116998900
2021-12-09,171.13912963867188,173.28621440591945,170.5116723744327,171.48227664120193,108923700
2021-12-10,175.93331909179688,176.10979941461878,171.26660609827198,171.77641985782503,115402700
2021-12-13,172.2960205078125,178.56079478498526,172.09012930519359,177.57057822727617,153237000
2021-12-14,170.9136505126953,174.25682821034476,168.83520101609776,171.81561944442183,139380400
2021-12-15,175.78623962402344,175.98231720834798,168.9332180976385,171.67834915746462,131063300
2021-12-16,168.88417053222656,177.59015164670058,167.40376778099412,175.7666019527164,150185800
2021-12-17,167.78614807128906,170.07048857395336,166.36456688905028,166.59985400570397,195432700
2021-12-20,166.42337036132812,167.23710645635137,164.17825459824692,164.9821770913153,107499100
2021-12-21,169.59988403320312,169.80576024164466,165.8057150631417,168.19790026438204,91185900
2021-12-22,172.19793701171875,172.41362681174598,168.77632605652173,169.6488838985379,92135300
2021-12-23,172.82542419433594,173.38426103506748,171.83522263836468,172.4038581227058,68356600
2021-12-27,176.7960968017578,176.8843294924025,173.59998800925786,173.61958530066929,74919600
2021-12-28,175.7764434814453,177.77647393560375,175.03134260309423,176.62940424561387,79144300
2021-12-29,175.8647003173828,177.09020410494455,174.64899517460688,175.81567717392772,62348900
2021-12-30,174.70777893066406,177.0313437787025,174.5999340224449,175.95289469651084,59773000
2021-12-31,174.09014892578125,175.71760635907094,173.7862114626908,174.59994765921613,64062300
2022-01-03,178.443115234375,179.2960758764328,174.22739499699918,174.34503855048575,104487900
2022-01-04,176.1783905029297,179.35490114678188,175.60975505040156,179.05097865451486,99310400
2022-01-05,171.49208068847656,176.639196130045,171.21756906170717,176.09017287650624,94537600
2022-01-06,168.62930297851562,171.8646356206371,168.27635732737943,169.31558203356892,96904000
2022-01-07,168.79595947265625,170.72735431349597,167.6783008049415,169.50185073224034,86709100
2022-01-10,168.81558227539062,169.1195047889858,164.87435832287932,165.76652857616685,106765600
2022-01-11,171.64895629882812,171.7469876214078,167.47244497092254,168.9430494474789,76138300
2022-01-12,172.09010314941406,173.70776179361494,171.39402553539196,172.6685372139698,74805200
2022-01-13,168.81558227539062,173.15876005827155,168.42341212900857,172.3352251905114,84505800
2022-01-14,169.6783447265625,170.37442243944997,167.73713612609606,167.9822368621362,80440800
2022-01-18,166.472412109375,169.15870642783565,166.09005558435084,168.1488926576498,90956700
2022-01-19,162.9723663330078,167.72732627847407,162.68805608048748,166.6684893743364,94815000
2022-01-20,161.28607177734375,166.3547528521012,160.9625370330281,163.70766807832655,91420500
2022-01-21,159.22726440429688,163.07044260044782,159.11941946941513,161.19786916739386,122848900
2022-01-24,158.4527130126953,159.11939476840692,151.66832669269064,156.88407733764427,162294600
2022-01-25,156.64874267578125,159.5703385417507,153.94283660123486,155.8644175214936,115798400
2022-01-26,156.56051635742188,161.16840625563324,154.72716801590528,160.29584841312035,108275300
2022-01-27,156.09976196289062,160.6292188937634,155.17818077822113,159.26645936487785,121954600
2022-01-28,166.99205017089844,167.01166242026449,159.60961653958563,162.46259295194113,179935700
2022-01-31,171.35482788085938,171.57051772849903,166.1881001011021,166.82537099995082,115541600
2022-02-01,171.1881561279297,171.41364461299403,168.93322639800166,170.5999083862923,86213900
2022-02-02,172.39404296875,172.43326746235797,169.93323706636977,171.32540739423024,84914300
2022-02-03,169.5116729736328,172.7862303680274,168.746959829252,171.06071151115776,89418100
2022-02-04,169.22694396972656,170.90557504681928,167.54831289263385,168.52996463907434,82465400
2022-02-07,168.51039123535156,170.75836779564654,167.81341170266444,169.68837067678015,77251200
2022-02-08,171.62220764160156,172.13267083606547,168.2845821132694,168.57908068618394,74829200
2022-02-09,173.04559326171875,173.40879966630814,171.6909088658484,172.81981752201338,71285000
2022-02-10,168.9619140625,172.26026492516206,168.4023802889261,170.9448550221314,90865900
2022-02-11,165.54579162597656,169.90432887481495,164.95679443820137,169.16808987950634,98670700
2022-02-14,165.78138732910156,166.46854070339387,163.5039475985097,164.2990832872494,86185500
2022-02-15,169.61964416503906,169.77671208150778,167.12625465108732,167.83304529637556,62527400
2022-02-16,169.38404846191406,170.1595469185717,166.92991856527323,168.69689508661867,61177400
2022-02-17,165.78138732910156,168.7557915611827,165.37890643172315,167.8919330456037,69589300
2022-02-18,164.2303924560547,167.4109355405672,163.1407580714809,166.70415983864797,82772700
2022-02-22,161.30506896972656,163.63157949063682,159.17487088048674,161.95294792646703,91162800
2022-02-23,157.133056640625,163.10148814384206,156.8189207831809,162.50267977205857,90009200
2022-02-24,159.7540740966797,159.86205643085455,149.21112475761413,149.78048479427957,141147500
2022-02-25,161.82534790039062,162.09038317154068,157.91836192123637,160.83386973446065,91974200
2022-02-28,162.09036254882812,162.38486112479202,159.44971644975743,160.06816196139965,95056600
2022-03-01,160.2056121826172,163.5432381527931,158.99818435052663,161.67809026330085,83474400
2022-03-02,163.50396728515625,164.28929194125575,159.96020269374122,161.37378407895594,79724800
2022-03-03,163.1800079345703,165.81084308627598,162.51249176371445,165.3789138092183,76678400
2022-03-04,160.17617797851562,162.51251486628342,159.1258179770991,161.4719659938963,83737200
2022-03-07,156.3771514892578,161.99220158513262,156.12191240746935,160.36265582763468,96418800
2022-03-08,154.55128479003906,159.89147377341504,152.94137619759366,155.90596926887457,131148300
2022-03-09,159.96018981933594,160.41175632836593,156.4851483427237,158.51716018630677,91454900
2022-03-10,155.61148071289062,157.447165177113,153.11807622105542,157.26064889872916,105342000
2022-03-11,151.89100646972656,156.3575259685623,151.665230708696,156.01394178449013,96970100
2022-03-14,147.8563995361328,151.29218107346347,147.3459513496218,148.67117238387235,108732100
2022-03-15,152.24440002441406,152.71560375350202,147.62082764624324,148.13127588452474,92964300
2022-03-16,156.66183471679688,157.06431562049127,151.62597028281274,154.16844529700253,102300200
2022-03-17,157.67295837402344,158.04599097202535,154.73782812813226,155.69984300954386,75615400
2022-03-18,160.9713134765625,161.4621395458107,156.82874025380204,157.5649793576743,123511700
2022-03-21,162.34559631347656,163.29779985653147,160.01907112060528,160.509897071507,95811400
2022-03-22,165.7224884033203,166.31147058252574,161.88422570672876,162.4732078859342,81532000
2022-03-23,167.0869903564453,169.47239748158006,164.57394870167656,164.90772175927947,98062700
2022-03-24,170.87619018554688,170.94489804434284,167.0870124371813,167.92140774440355,90131400
2022-03-25,171.5142364501953,172.06395916657084,169.580380836561,170.68965237563202,80546200
2022-03-28,172.37811279296875,172.5057173789197,168.8441592815926,169.01103833923784,90371900
2022-03-29,175.6764373779297,175.7255079917634,173.10449911531725,173.44808328507239,100589400
2022-03-30,174.50830078125,176.31453707900522,173.45792582774143,175.2739882330989,92633200
2022-03-31,171.40626525878906,174.7635134764267,171.20011173735605,174.5769971900877,103049300
2022-04-01,171.1117706298828,171.67131950192206,168.78526000762312,170.83690924745642,78751300
2022-04-04,175.1659698486328,175.21505544007368,171.23936219447407,171.36698173645647,76468400
2022-04-05,171.8479766845703,175.02853418606793,171.21972007698278,174.24320968187874,73401800
2022-04-06,168.67726135253906,170.44423791053993,167.00845598396842,169.19753570311426,89058800
2022-04-07,168.98158264160156,170.17919933632717,166.73360604638012,168.0195678303507,77594700
2022-04-08,166.9691619873047,168.62815603441808,166.0954924273171,168.62815603441808,76575500
2022-04-11,162.7088165283203,165.928633841103,162.46340353204835,165.61451299486157,72246700
2022-04-12,164.5837860107422,166.75322864931675,163.58249672741925,164.93718134727843,79265200
2022-04-13,167.27349853515625,167.90175523000033,163.71011188136575,164.31873134170252,70618900
2022-04-14,162.25726318359375,168.12755331525187,162.01185016741871,167.48947048590375,75329400
2022-04-18,162.04132080078125,163.54324732904448,160.5688426374783,160.91241188828883,69023900
2022-04-19,164.3285369873047,164.7408440040976,160.90258113171808,161.99221543879506,67723800
2022-04-20,164.16165161132812,165.78138631816157,163.05239509202772,165.66357789841544,67929800
2022-04-21,163.36651611328125,168.38275818896258,162.865879009956,165.81083486701775,87227800
2022-04-22,158.82147216796875,164.78991818851023,158.53679967564108,163.40580023778472,84882400
2022-04-25,159.89144897460938,160.1761214041445,155.55254984327493,158.1637322309998,96046400
2022-04-26,153.9230499267578,159.36139588708184,153.84451596249764,159.27305079434743,95623200
2022-04-27,153.69725036621094,156.85815581050312,152.52908216912786,153.0493564954022,88063200
2022-04-28,160.6375274658203,161.5013859909982,156.01394010524191,156.3280759248776,130216800
2022-04-29,154.7574462890625,163.15057467016825,154.36479144385027,158.87057095053723,131747600
2022-05-02,155.061767578125,155.32680285229077,150.45781697290937,153.83470249054395,123055300
2022-05-03,156.55384826660156,157.7612909458003,153.4518394989138,155.2482493800242,88966500
2022-05-04,162.97386169433594,163.42541320530594,156.33788489489382,156.74036579119067,108256500
2022-05-05,153.89358520507812,161.06945878722854,152.10697141040896,160.84368302574217,130525300
2022-05-06,154.62107849121094,156.7445658918497,151.57347999950738,153.37254446386834,116124600
2022-05-09,149.48928833007812,153.19555733402424,148.9289324864445,152.31076363237673,131577900
2022-05-10,151.89788818359375,154.09019917635914,150.3445974581009,152.89082298326753,115366700
2022-05-11,144.0233154296875,152.82200644382692,143.34497796029567,150.90497555260774,142689800
2022-05-12,140.14993286132812,143.72839581595062,136.45350338099348,140.35638928215414,182602000
2022-05-13,144.6230010986328,145.59626984264398,140.69062395231782,142.14559929622243,113990900
2022-05-16,143.0795135498047,145.0260507341931,141.74250492858002,143.08935409166563,86643800
2022-05-17,146.71702575683594,147.2380646317424,144.20029128457014,146.34344505375913,78336300
2022-05-18,138.4393310546875,144.86876045778243,137.53487119903903,144.3673878211131,109742900
2022-05-19,135.0280303955078,139.26516512783357,134.29070954879225,137.51525818502847,136095600
2022-05-20,135.26394653320312,138.32137052821327,130.36814092411527,136.73858804203445,137426100
2022-05-23,140.6905975341797,140.83805564914624,135.3228971370137,135.46052971125766,117726300
2022-05-24,137.98712158203125,139.5699040628069,135.0083469444269,138.42951103300464,104132700
2022-05-25,138.14442443847656,139.39294348204788,136.00127092128338,136.0897458139781,92482700
2022-05-26,141.3492889404297,141.89981931591748,134.82154377239428,135.067317332939,90601500
2022-05-27,147.1102294921875,147.1495466635664,142.80427168601537,142.93207874444667,90978500
2022-05-31,146.3237762451172,148.11301536783856,144.3575873194881,146.5498987721629,103718400
2022-06-01,146.19595336914062,149.17472776391935,145.18335248498283,147.36582293275725,74286600
2022-06-02,148.65370178222656,148.712685042506,144.37723540201858,145.33083811208033,72348100
2022-06-03,142.92227172851562,145.4684826787646,142.0178266612746,144.41656444787193,88570300
2022-06-06,143.6693878173828,146.05831455755788,142.45034559186539,144.54434106770898,71598400
2022-06-07,146.19595336914062,146.48104410293644,141.66388825021798,141.9096618141491,67808200
2022-06-08,145.4586181640625,147.3363166045176,144.96707108524492,146.06813174153186,53950200
2022-06-09,140.2285614013672,145.4487894010345,140.12042043523653,144.5935022148915,69473000
2022-06-10,134.8117218017578,138.38034379484614,134.7428980025847,137.9084627463307,91437900
2022-06-13,129.65049743652344,132.9143631237499,129.21793348983346,130.6237513157455,122207100
2022-06-14,130.51560974121094,131.6265112355856,129.2572500842336,130.8793648770148,84784300
2022-06-15,133.14044189453125,135.0181554391388,129.92573462276167,132.01971509318932,91533000
2022-06-16,127.86125183105469,130.15186352165608,126.85849136974434,129.84710666597098,108123900
2022-06-17,129.33587646484375,130.83018391739205,127.61546153618984,127.87107564040531,134520300
2022-06-21,133.57302856445312,134.74291327638406,131.06614989697803,131.1644503344464,81000500
2022-06-22,133.0618133544922,135.4310591073431,131.64615522779903,132.5112679712454,73409200
2022-06-23,135.93246459960938,136.24704700188127,133.33709602733944,134.5069807437755,72433800
2022-06-24,139.26515197753906,139.51092556990343,137.4071042192977,137.53489628676303,89116800
2022-06-27,139.26515197753906,141.06421647374572,138.5868144624807,140.28756352140977,70207900
2022-06-28,135.1165008544922,140.995401345449,134.99853432316218,139.7272161311599,67083400
2022-06-29,136.87620544433594,138.29186353568556,134.35948661563768,135.13613945781051,66242400
2022-06-30,134.40866088867188,136.0307605677301,131.50853555295868,134.9296996947126,98964500
2022-07-01,136.58126831054688,136.68940927123788,133.3665611170388,133.74012670784026,71051600
2022-07-05,139.16680908203125,139.215966790971,134.6150782492546,135.44088875729327,73353800
2022-07-06,140.5038299560547,141.68354006887108,138.69494011634768,138.96037976700046,74064300
2022-07-07,143.87588500976562,144.07250090814313,140.85777771671903,140.86760326134686,66253700
2022-07-08,144.55416870117188,145.0555563580384,142.5486630761882,142.80426217519934,64547800
2022-07-11,142.42086791992188,144.1609490492264,141.34929872199137,143.20734636825597,63141600
2022-07-12,143.3941192626953,145.94032961653699,142.59781536832085,143.29580384328963,77588800
2022-07-13,143.03042602539062,143.9741883569345,139.71738731766604,140.57268974411542,71185600
2022-07-14,145.9600067138672,146.4318877608006,140.82825345087886,141.64422349086814,78140700
2022-07-15,147.63125610351562,148.30959351033036,145.6945593046606,147.24784996064128,76259900
2022-07-18,144.5836944580078,149.00761906982018,144.219939344917,148.1916489524308,81420900
2022-07-19,148.44725036621094,148.67335787183444,144.42639797966964,145.41931789638997,82982400
2022-07-20,150.45274353027344,151.1212554478555,147.8278835762641,148.56520429371037,64823400
2022-07-21,152.72373962402344,152.9400216184074,149.3713837119037,151.88810328200972,65086600
2022-07-22,151.48501586914062,153.637995053217,150.81651886265266,152.76304161776633,66675400
2022-07-25,150.36427307128906,152.4189365975324,149.70560167774437,151.40635064916066,53623900
2022-07-26,149.03712463378906,150.5019257638896,148.25064607355188,149.6859555702162,55138700
2022-07-27,154.1393585205078,154.6702378768067,149.58764182197348,150.00053965418954,78620700
2022-07-28,154.6898956298828,154.97498637932796,151.7995959592648,154.3261405347344,81378700
